index,trial_index,id,price_displayed,key pressed,environment,order,round_instance,task,function_id,quality_check,builtin_rt,end_time,start_time,Participant Public ID,latency
19054,3.0,668263.0,1.2,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,118.87000000569971,1554476412842.0,1554476412722.0,BLIND,128.0
19055,3.0,668263.0,1.2,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,152.4100000096951,1554476413003.0,1554476412850.0,BLIND,163.0
19056,3.0,668263.0,1.2,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,131.90500001655892,1554476413147.0,1554476413013.0,BLIND,142.0
19057,3.0,668263.0,1.2,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,166.84499999973926,1554476413323.0,1554476413155.0,BLIND,177.0
19058,3.0,668263.0,1.2,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,148.84500001790002,1554476413482.0,1554476413332.0,BLIND,180.0
19323,7.0,668263.0,0.1,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,1086.429999995744,1554476464766.0,1554476463679.0,BLIND,1096.0
19324,7.0,668263.0,0.1,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,133.2950000069104,1554476464910.0,1554476464775.0,BLIND,143.0
19325,7.0,668263.0,0.1,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,151.00499999243766,1554476465070.0,1554476464918.0,BLIND,160.0
19326,7.0,668263.0,0.1,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,151.08999999938533,1554476465230.0,1554476465078.0,BLIND,161.0
19327,7.0,668263.0,0.1,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,165.79500000807457,1554476465406.0,1554476465239.0,BLIND,176.0
19328,7.0,668263.0,0.1,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,181.84499998460527,1554476465598.0,1554476465415.0,BLIND,192.0
19329,7.0,668263.0,0.1,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,198.18500001565556,1554476465806.0,1554476465607.0,BLIND,209.0
19330,7.0,668263.0,0.1,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,132.9750000149943,1554476465950.0,1554476465816.0,BLIND,164.0
19582,11.0,668263.0,2.5,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,1181.3750000146683,1554476517072.0,1554476515890.0,BLIND,1187.0
19583,11.0,668263.0,2.5,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,314.69500000821427,1554476517392.0,1554476517077.0,BLIND,325.0
19584,11.0,668263.0,2.5,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,165.69500000332482,1554476517568.0,1554476517402.0,BLIND,175.0
19585,11.0,668263.0,2.5,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,182.1650000056252,1554476517760.0,1554476517577.0,BLIND,192.0
19586,11.0,668263.0,2.5,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,134.91000002250075,1554476517905.0,1554476517769.0,BLIND,145.0
19587,11.0,668263.0,2.5,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,181.34999999892898,1554476518096.0,1554476517914.0,BLIND,191.0
19588,11.0,668263.0,2.5,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,198.53999998304062,1554476518304.0,1554476518105.0,BLIND,207.0
19589,11.0,668263.0,2.5,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,151.29499998874962,1554476518464.0,1554476518312.0,BLIND,182.0
19919,4.0,668263.0,2.5,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,771.0500000102911,1554476584307.0,1554476583535.0,BLIND,778.0
19920,4.0,668263.0,2.5,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,169.40500002237968,1554476584483.0,1554476584313.0,BLIND,176.0
19921,4.0,668263.0,2.5,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,169.54999999143186,1554476584659.0,1554476584489.0,BLIND,176.0
19922,4.0,668263.0,2.5,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,185.5550000036601,1554476584851.0,1554476584665.0,BLIND,196.0
19923,4.0,668263.0,2.5,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,164.90499998326413,1554476585027.0,1554476584861.0,BLIND,174.0
19924,4.0,668263.0,2.5,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,167.8799999936018,1554476585204.0,1554476585035.0,BLIND,180.0
19925,4.0,668263.0,2.5,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,162.8049999999348,1554476585379.0,1554476585215.0,BLIND,172.0
19926,4.0,668263.0,2.5,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,182.90000001434242,1554476585571.0,1554476585387.0,BLIND,218.0
20200,8.0,668263.0,0.3,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,928.8050000031944,1554476636870.0,1554476635940.0,BLIND,935.0
20201,8.0,668263.0,0.3,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,170.1849999953993,1554476637046.0,1554476636875.0,BLIND,180.0
20202,8.0,668263.0,0.3,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,149.87500000279397,1554476637205.0,1554476637055.0,BLIND,156.0
20203,8.0,668263.0,0.3,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,154.50499998405576,1554476637366.0,1554476637211.0,BLIND,163.0
20204,8.0,668263.0,0.3,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,183.5549999959767,1554476637558.0,1554476637374.0,BLIND,193.0
20205,8.0,668263.0,0.3,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,182.3100000037812,1554476637750.0,1554476637567.0,BLIND,192.0
20409,11.0,668263.0,0.7,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,1087.6900000148453,1554476676376.0,1554476675288.0,BLIND,1098.0
20410,11.0,668263.0,0.7,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,164.96500000357628,1554476676552.0,1554476676386.0,BLIND,171.0
20411,11.0,668263.0,0.7,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,138.28499999362975,1554476676696.0,1554476676557.0,BLIND,145.0
20412,11.0,668263.0,0.7,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,153.3449999988079,1554476676856.0,1554476676702.0,BLIND,158.0
20413,11.0,668263.0,0.7,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,172.11500002304092,1554476677032.0,1554476676860.0,BLIND,179.0
20414,11.0,668263.0,0.7,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,152.05500001320615,1554476677192.0,1554476677039.0,BLIND,161.0
20415,11.0,668263.0,0.7,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,134.73499999963678,1554476677336.0,1554476677200.0,BLIND,145.0
20416,11.0,668263.0,0.7,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,182.69499999587424,1554476677529.0,1554476677345.0,BLIND,220.0
134891,3.0,668267.0,0.7,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,1203.3950000040934,1554476349899.0,1554476348694.0,BLIND,1215.0
134892,3.0,668267.0,0.7,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,96.2500000023283,1554476350007.0,1554476349909.0,BLIND,101.0
134893,3.0,668267.0,0.7,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,128.83499999588818,1554476350139.0,1554476350010.0,BLIND,132.0
134894,3.0,668267.0,0.7,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,159.4550000008894,1554476350303.0,1554476350142.0,BLIND,164.0
134895,3.0,668267.0,0.7,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,122.41999999969265,1554476350429.0,1554476350306.0,BLIND,124.0
134896,3.0,668267.0,0.7,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,146.23500000016062,1554476350577.0,1554476350430.0,BLIND,150.0
134897,3.0,668267.0,0.7,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,137.8000000040629,1554476350719.0,1554476350580.0,BLIND,292.0
135250,7.0,668267.0,1.2,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,580.1149999970221,1554476401622.0,1554476401041.0,BLIND,585.0
135251,7.0,668267.0,1.2,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,112.11500000354135,1554476401739.0,1554476401626.0,BLIND,119.0
135252,7.0,668267.0,1.2,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,101.97999999945749,1554476401848.0,1554476401745.0,BLIND,106.0
135253,7.0,668267.0,1.2,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,149.055000001681,1554476402001.0,1554476401851.0,BLIND,154.0
135254,7.0,668267.0,1.2,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,139.6999999997206,1554476402146.0,1554476402005.0,BLIND,146.0
135255,7.0,668267.0,1.2,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,131.3300000037998,1554476402283.0,1554476402151.0,BLIND,134.0
135256,7.0,668267.0,1.2,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,122.34499999613035,1554476402407.0,1554476402285.0,BLIND,294.0
135591,11.0,668267.0,0.3,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,557.9100000031758,1554476454010.0,1554476453450.0,BLIND,563.0
135592,11.0,668267.0,0.3,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,144.67500000318978,1554476454158.0,1554476454013.0,BLIND,151.0
135593,11.0,668267.0,0.3,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,115.99500000011177,1554476454281.0,1554476454164.0,BLIND,121.0
135594,11.0,668267.0,0.3,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,147.67500000016295,1554476454433.0,1554476454285.0,BLIND,150.0
135595,11.0,668267.0,0.3,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,143.66499999596272,1554476454580.0,1554476454435.0,BLIND,148.0
135596,11.0,668267.0,0.3,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,141.52499999909196,1554476454726.0,1554476454583.0,BLIND,474.0
136010,4.0,668267.0,1.2,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,694.0900000045076,1554476575126.0,1554476574432.0,BLIND,701.0
136011,4.0,668267.0,1.2,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,199.67999999789757,1554476575334.0,1554476575133.0,BLIND,207.0
136012,4.0,668267.0,1.2,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,108.34500000055414,1554476575449.0,1554476575340.0,BLIND,113.0
136013,4.0,668267.0,1.2,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,127.48499999725028,1554476575581.0,1554476575453.0,BLIND,130.0
136014,4.0,668267.0,1.2,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,180.5249999961234,1554476575764.0,1554476575583.0,BLIND,184.0
136015,4.0,668267.0,1.2,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,152.09499999764375,1554476575920.0,1554476575767.0,BLIND,157.0
136016,4.0,668267.0,1.2,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,132.43499999953198,1554476576058.0,1554476575924.0,BLIND,310.0
136340,8.0,668267.0,0.3,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,624.1099999970173,1554476627229.0,1554476626605.0,BLIND,630.0
136341,8.0,668267.0,0.3,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,152.80499999789754,1554476627389.0,1554476627235.0,BLIND,158.0
136342,8.0,668267.0,0.3,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,862.3550000047543,1554476628256.0,1554476627393.0,BLIND,1597.0
136586,11.0,668267.0,1.2,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,860.9450000003563,1554476666634.0,1554476665772.0,BLIND,871.0
136587,11.0,668267.0,1.2,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,110.9700000015437,1554476666754.0,1554476666643.0,BLIND,116.0
136588,11.0,668267.0,1.2,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,94.91499999421649,1554476666855.0,1554476666759.0,BLIND,100.0
136589,11.0,668267.0,1.2,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,136.53000000340398,1554476666997.0,1554476666859.0,BLIND,142.0
136590,11.0,668267.0,1.2,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,164.56499999912918,1554476667167.0,1554476667001.0,BLIND,171.0
136591,11.0,668267.0,1.2,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,126.6500000056112,1554476667299.0,1554476667172.0,BLIND,130.0
136592,11.0,668267.0,1.2,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,140.28999999572991,1554476667443.0,1554476667302.0,BLIND,311.0
136937,3.0,668267.0,0.7,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,699.0400000067892,1554476788350.0,1554476787650.0,BLIND,708.0
136938,3.0,668267.0,0.7,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,148.20999999938067,1554476788508.0,1554476788358.0,BLIND,155.0
136939,3.0,668267.0,0.7,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,227.34000000485685,1554476788742.0,1554476788513.0,BLIND,234.0
136940,3.0,668267.0,0.7,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,133.56499999645166,1554476788881.0,1554476788747.0,BLIND,730.0
137275,7.0,668267.0,1.2,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,759.8149999976158,1554476840739.0,1554476839978.0,BLIND,769.0
137276,7.0,668267.0,1.2,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,135.17000000132248,1554476840884.0,1554476840747.0,BLIND,142.0
137277,7.0,668267.0,1.2,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,127.65999999828637,1554476841018.0,1554476840889.0,BLIND,132.0
137278,7.0,668267.0,1.2,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,105.15000000305008,1554476841127.0,1554476841021.0,BLIND,113.0
137279,7.0,668267.0,1.2,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,122.15999999898486,1554476841257.0,1554476841134.0,BLIND,128.0
137280,7.0,668267.0,1.2,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,117.09500000136904,1554476841380.0,1554476841262.0,BLIND,123.0
137281,7.0,668267.0,1.2,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,136.81999999971595,1554476841523.0,1554476841385.0,BLIND,305.0
137578,11.0,668267.0,0.3,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,639.770000001532,1554476892898.0,1554476892257.0,BLIND,649.0
137579,11.0,668267.0,0.3,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,133.2650000039721,1554476893041.0,1554476892906.0,BLIND,141.0
137580,11.0,668267.0,0.3,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,130.42500000295695,1554476893178.0,1554476893047.0,BLIND,137.0
137581,11.0,668267.0,0.3,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,127.31500000506641,1554476893312.0,1554476893184.0,BLIND,134.0
137582,11.0,668267.0,0.3,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,153.9550000014715,1554476893474.0,1554476893318.0,BLIND,163.0
137583,11.0,668267.0,0.3,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,132.37500000104774,1554476893614.0,1554476893481.0,BLIND,379.0
137910,4.0,668267.0,1.2,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,751.3749999998836,1554476960639.0,1554476959887.0,BLIND,762.0
137911,4.0,668267.0,1.2,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,175.21000000124332,1554476960826.0,1554476960649.0,BLIND,184.0
137912,4.0,668267.0,1.2,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,155.980000003241,1554476960990.0,1554476960833.0,BLIND,164.0
137913,4.0,668267.0,1.2,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,140.41999999596734,1554476961138.0,1554476960997.0,BLIND,150.0
137914,4.0,668267.0,1.2,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,146.47500000149012,1554476961295.0,1554476961147.0,BLIND,155.0
137915,4.0,668267.0,1.2,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,149.4099999982864,1554476961452.0,1554476961302.0,BLIND,496.0
138236,8.0,668267.0,0.3,40.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,52.40999999654014,1554477011992.0,1554477011940.0,BLIND,185.0
138240,8.0,668267.0,0.3,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,701.4500000004192,1554477012827.0,1554477012125.0,BLIND,708.0
138241,8.0,668267.0,0.3,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,295.4699999971781,1554477013130.0,1554477012833.0,BLIND,303.0
138242,8.0,668267.0,0.3,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,108.87499999813735,1554477013246.0,1554477013136.0,BLIND,117.0
138243,8.0,668267.0,0.3,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,87.20000000169966,1554477013341.0,1554477013253.0,BLIND,92.0
138244,8.0,668267.0,0.3,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,108.27500000596045,1554477013454.0,1554477013345.0,BLIND,117.0
138245,8.0,668267.0,0.3,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,128.04999999934807,1554477013591.0,1554477013462.0,BLIND,384.0
138430,11.0,668267.0,1.2,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,876.8099999943515,1554477052373.0,1554477051495.0,BLIND,886.0
138431,11.0,668267.0,1.2,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,182.79000000609085,1554477052564.0,1554477052381.0,BLIND,191.0
138432,11.0,668267.0,1.2,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,141.99999999988358,1554477052715.0,1554477052572.0,BLIND,151.0
138433,11.0,668267.0,1.2,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,136.5700000023935,1554477052861.0,1554477052723.0,BLIND,789.0
138237,8.0,668267.0,0.3,,high,high-low,22.0,rod_fixing,rod_fixing,1.0,,,,BLIND,
138238,8.0,668267.0,0.3,,high,high-low,22.0,rod_fixing,rod_fixing,1.0,,,,BLIND,
138239,8.0,668267.0,0.3,,high,high-low,22.0,rod_fixing,rod_fixing,1.0,,,,BLIND,
138713,3.0,668270.0,0.3,40.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,40.820000001986045,1554476423228.0,1554476423187.0,BLIND,146.0
138714,3.0,668270.0,0.3,40.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,55.45499999789172,1554476423388.0,1554476423333.0,BLIND,310.0
138716,3.0,668270.0,0.3,40.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,40.71500000281958,1554476423684.0,1554476423643.0,BLIND,626.0
138720,3.0,668270.0,0.3,40.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,46.775000002526205,1554476424316.0,1554476424269.0,BLIND,150.0
138721,3.0,668270.0,0.3,40.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,56.4699999995355,1554476424476.0,1554476424419.0,BLIND,615.0
138724,3.0,668270.0,0.3,40.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,57.44000000049709,1554476425092.0,1554476425034.0,BLIND,161.0
138725,3.0,668270.0,0.3,40.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,56.94999999832362,1554476425252.0,1554476425195.0,BLIND,162.0
138726,3.0,668270.0,0.3,40.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,54.04000000271481,1554476425412.0,1554476425357.0,BLIND,158.0
138727,3.0,668270.0,0.3,40.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,48.21500000252854,1554476425564.0,1554476425515.0,BLIND,313.0
138729,3.0,668270.0,0.3,40.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,72.02999999935855,1554476425900.0,1554476425828.0,BLIND,320.0
139084,7.0,668270.0,2.5,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,1109.4749999974738,1554476483348.0,1554476482238.0,BLIND,1113.0
139085,7.0,668270.0,2.5,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,307.5349999999162,1554476483660.0,1554476483351.0,BLIND,312.0
139086,7.0,668270.0,2.5,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,155.52000000025146,1554476483820.0,1554476483663.0,BLIND,160.0
139087,7.0,668270.0,2.5,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,171.5349999976752,1554476483996.0,1554476483823.0,BLIND,175.0
139088,7.0,668270.0,2.5,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,164.61999999955881,1554476484164.0,1554476483998.0,BLIND,675.0
139379,11.0,668270.0,1.2,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,792.8900000006253,1554476535333.0,1554476534539.0,BLIND,799.0
139380,11.0,668270.0,1.2,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,129.65999999869382,1554476535468.0,1554476535338.0,BLIND,134.0
139381,11.0,668270.0,1.2,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,123.10000000070431,1554476535596.0,1554476535472.0,BLIND,128.0
139382,11.0,668270.0,1.2,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,170.85000000224682,1554476535772.0,1554476535600.0,BLIND,176.0
139383,11.0,668270.0,1.2,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,147.144999999,1554476535924.0,1554476535776.0,BLIND,159.0
139384,11.0,668270.0,1.2,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,164.45000000021537,1554476536100.0,1554476535935.0,BLIND,169.0
139385,11.0,668270.0,1.2,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,155.34499999921536,1554476536260.0,1554476536104.0,BLIND,162.0
139386,11.0,668270.0,1.2,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,160.94999999768334,1554476536428.0,1554476536266.0,BLIND,177.0
139769,4.0,668270.0,1.8,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,1213.9749999987544,1554476608708.0,1554476607493.0,BLIND,1221.0
139770,4.0,668270.0,1.8,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,143.355000000156,1554476608860.0,1554476608714.0,BLIND,150.0
139771,4.0,668270.0,1.8,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,138.70499999757158,1554476609004.0,1554476608864.0,BLIND,143.0
139772,4.0,668270.0,1.8,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,164.36999999859836,1554476609172.0,1554476609007.0,BLIND,170.0
139773,4.0,668270.0,1.8,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,153.8799999980256,1554476609332.0,1554476609177.0,BLIND,159.0
139774,4.0,668270.0,1.8,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,170.80999999961932,1554476609508.0,1554476609336.0,BLIND,176.0
139775,4.0,668270.0,1.8,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,155.3249999997206,1554476609668.0,1554476609512.0,BLIND,160.0
139776,4.0,668270.0,1.8,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,156.21499999906518,1554476609828.0,1554476609672.0,BLIND,175.0
140083,8.0,668270.0,0.7,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,981.2200000014856,1554476660860.0,1554476659878.0,BLIND,988.0
140084,8.0,668270.0,0.7,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,184.48000000359025,1554476661052.0,1554476660866.0,BLIND,190.0
140085,8.0,668270.0,0.7,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,154.8650000003981,1554476661212.0,1554476661056.0,BLIND,161.0
140086,8.0,668270.0,0.7,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,145.0299999996787,1554476661364.0,1554476661217.0,BLIND,152.0
140087,8.0,668270.0,0.7,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,152.8650000000489,1554476661523.0,1554476661369.0,BLIND,159.0
140088,8.0,668270.0,0.7,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,163.0750000004191,1554476661692.0,1554476661528.0,BLIND,168.0
140089,8.0,668270.0,0.7,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,162.85000000055882,1554476661859.0,1554476661696.0,BLIND,166.0
140090,8.0,668270.0,0.7,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,148.22500000084983,1554476662011.0,1554476661862.0,BLIND,161.0
140299,11.0,668270.0,1.2,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,616.8749999997673,1554476699668.0,1554476699050.0,BLIND,622.0
140633,3.0,668270.0,0.3,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,1285.295000001497,1554476785924.0,1554476784637.0,BLIND,1294.0
140634,3.0,668270.0,0.3,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,231.5899999993853,1554476786163.0,1554476785931.0,BLIND,238.0
140635,3.0,668270.0,0.3,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,145.78500000061467,1554476786315.0,1554476786169.0,BLIND,151.0
140636,3.0,668270.0,0.3,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,146.27499999915017,1554476786467.0,1554476786320.0,BLIND,152.0
