,id,price_displayed,key pressed,environment,order,round_instance,task,function_id,quality_check,builtin_rt,end_time,start_time,Participant Public ID,index,latency
21143,621759.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,151.74000000115484,1551895710491.0,1551895710339.0,5c40dea5f374a90001622c8e,80380,157.0
21144,621759.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,146.73999999649826,1551895710643.0,1551895710496.0,5c40dea5f374a90001622c8e,80381,151.0
21410,621761.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,149.10004370839306,1551895280417.0,1551895280267.0,5c59f7cb4eea0b00017c9317,80647,152.0
21411,621761.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,149.29999207751825,1551895280569.0,1551895280419.0,5c59f7cb4eea0b00017c9317,80648,151.0
21412,621761.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,141.79977245767805,1551895280713.0,1551895280570.0,5c59f7cb4eea0b00017c9317,80649,144.0
21413,621761.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,157.60000517386655,1551895280873.0,1551895280714.0,5c59f7cb4eea0b00017c9317,80650,161.0
21414,621761.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,149.2000178929593,1551895281024.0,1551895280875.0,5c59f7cb4eea0b00017c9317,80651,152.0
21415,621761.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,157.50003098930756,1551895281184.0,1551895281027.0,5c59f7cb4eea0b00017c9317,80652,159.0
21723,621761.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,164.80003276781642,1551895332199.0,1551895332035.0,5c59f7cb4eea0b00017c9317,80960,167.0
21724,621761.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,149.80013247253373,1551895332351.0,1551895332202.0,5c59f7cb4eea0b00017c9317,80961,151.0
21725,621761.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,165.99999245477375,1551895332520.0,1551895332353.0,5c59f7cb4eea0b00017c9317,80962,169.0
21726,621761.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,146.89980323139753,1551895332669.0,1551895332522.0,5c59f7cb4eea0b00017c9317,80963,149.0
21727,621761.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,152.30002603100732,1551895332824.0,1551895332671.0,5c59f7cb4eea0b00017c9317,80964,155.0
22033,621761.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,204.79994653671744,1551895384678.0,1551895384473.0,5c59f7cb4eea0b00017c9317,81270,209.0
22034,621761.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,125.1000415526214,1551895384807.0,1551895384682.0,5c59f7cb4eea0b00017c9317,81271,128.0
22035,621761.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,108.50001535992487,1551895384918.0,1551895384810.0,5c59f7cb4eea0b00017c9317,81272,111.0
22036,621761.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,109.20010412405829,1551895385031.0,1551895384921.0,5c59f7cb4eea0b00017c9317,81273,112.0
22037,621761.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,125.09977208040071,1551895385159.0,1551895385033.0,5c59f7cb4eea0b00017c9317,81274,128.0
22444,621761.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,156.50001967145363,1551895492532.0,1551895492376.0,5c59f7cb4eea0b00017c9317,81681,160.0
22445,621761.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,155.1001116153784,1551895492692.0,1551895492536.0,5c59f7cb4eea0b00017c9317,81682,160.0
22446,621761.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,155.99987927649636,1551895492852.0,1551895492696.0,5c59f7cb4eea0b00017c9317,81683,160.0
22447,621761.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,156.60026332823327,1551895493012.0,1551895492856.0,5c59f7cb4eea0b00017c9317,81684,159.0
22448,621761.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,156.50001967145363,1551895493172.0,1551895493015.0,5c59f7cb4eea0b00017c9317,81685,160.0
22779,621761.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,114.69976216385841,1551895544891.0,1551895544776.0,5c59f7cb4eea0b00017c9317,82016,119.0
22780,621761.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,164.29989237280097,1551895545059.0,1551895544895.0,5c59f7cb4eea0b00017c9317,82017,169.0
22781,621761.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,170.89980538713283,1551895545235.0,1551895545064.0,5c59f7cb4eea0b00017c9317,82018,175.0
22782,621761.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,148.0000582059729,1551895545387.0,1551895545239.0,5c59f7cb4eea0b00017c9317,82019,151.0
22783,621761.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,156.40004548692374,1551895545547.0,1551895545390.0,5c59f7cb4eea0b00017c9317,82020,164.0
22784,621761.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,153.30003734881757,1551895545707.0,1551895545554.0,5c59f7cb4eea0b00017c9317,82021,157.0
23020,621761.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,148.4999291287968,1551895584202.0,1551895584054.0,5c59f7cb4eea0b00017c9317,82257,152.0
23021,621761.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,164.09994400368302,1551895584371.0,1551895584206.0,5c59f7cb4eea0b00017c9317,82258,170.0
23022,621761.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,170.10001191066112,1551895584546.0,1551895584376.0,5c59f7cb4eea0b00017c9317,82259,175.0
23023,621761.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,163.60007308085918,1551895584715.0,1551895584551.0,5c59f7cb4eea0b00017c9317,82260,168.0
23024,621761.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,155.29979051230475,1551895584874.0,1551895584719.0,5c59f7cb4eea0b00017c9317,82261,159.0
23025,621761.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,171.69986833585423,1551895585050.0,1551895584878.0,5c59f7cb4eea0b00017c9317,82262,176.0
23342,621761.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,153.9001519284211,1551895769494.0,1551895769340.0,5c59f7cb4eea0b00017c9317,82579,159.0
23343,621761.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,147.2999694418395,1551895769647.0,1551895769499.0,5c59f7cb4eea0b00017c9317,82580,152.0
23344,621761.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,164.20018766040448,1551895769815.0,1551895769651.0,5c59f7cb4eea0b00017c9317,82581,168.0
23345,621761.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,154.2997791945236,1551895769974.0,1551895769819.0,5c59f7cb4eea0b00017c9317,82582,159.0
23346,621761.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,164.30016184505075,1551895770143.0,1551895769978.0,5c59f7cb4eea0b00017c9317,82583,168.0
23660,621761.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,152.60021805693398,1551895821950.0,1551895821796.0,5c59f7cb4eea0b00017c9317,82897,159.0
23661,621761.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,153.59995990246534,1551895822110.0,1551895821955.0,5c59f7cb4eea0b00017c9317,82898,160.0
23662,621761.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,162.50008757843167,1551895822278.0,1551895822115.0,5c59f7cb4eea0b00017c9317,82899,167.0
23663,621761.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,163.30015052715314,1551895822446.0,1551895822282.0,5c59f7cb4eea0b00017c9317,82900,168.0
23664,621761.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,155.1001116153784,1551895822605.0,1551895822450.0,5c59f7cb4eea0b00017c9317,82901,160.0
23665,621761.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,147.30023891397286,1551895822757.0,1551895822610.0,5c59f7cb4eea0b00017c9317,82902,152.0
23973,621761.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,159.60002780950163,1551895874844.0,1551895874684.0,5c59f7cb4eea0b00017c9317,83210,166.0
23974,621761.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,147.10002107277978,1551895874997.0,1551895874850.0,5c59f7cb4eea0b00017c9317,83211,152.0
23975,621761.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,145.70011301664636,1551895875149.0,1551895875002.0,5c59f7cb4eea0b00017c9317,83212,152.0
23976,621761.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,146.80009851895736,1551895875300.0,1551895875154.0,5c59f7cb4eea0b00017c9317,83213,151.0
23977,621761.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,170.79983120260297,1551895875477.0,1551895875305.0,5c59f7cb4eea0b00017c9317,83214,178.0
23978,621761.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,208.5000692544272,1551895875692.0,1551895875483.0,5c59f7cb4eea0b00017c9317,83215,216.0
24358,621761.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,161.3001278914744,1551895998034.0,1551895997872.0,5c59f7cb4eea0b00017c9317,83595,168.0
24359,621761.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,154.10010029759727,1551895998194.0,1551895998040.0,5c59f7cb4eea0b00017c9317,83596,159.0
24360,621761.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,162.300139209372,1551895998362.0,1551895998199.0,5c59f7cb4eea0b00017c9317,83597,171.0
24361,621761.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,151.80015510821252,1551895998522.0,1551895998370.0,5c59f7cb4eea0b00017c9317,83598,159.0
24362,621761.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,160.50006494275294,1551895998689.0,1551895998529.0,5c59f7cb4eea0b00017c9317,83599,166.0
24363,621761.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,162.40011339390185,1551895998858.0,1551895998695.0,5c59f7cb4eea0b00017c9317,83600,172.0
24667,621761.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,159.60002780950163,1551896050241.0,1551896050081.0,5c59f7cb4eea0b00017c9317,83904,167.0
24668,621761.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,168.19996345962863,1551896050417.0,1551896050248.0,5c59f7cb4eea0b00017c9317,83905,176.0
24669,621761.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,152.69992276921403,1551896050577.0,1551896050424.0,5c59f7cb4eea0b00017c9317,83906,159.0
24670,621761.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,169.19997477729342,1551896050753.0,1551896050583.0,5c59f7cb4eea0b00017c9317,83907,177.0
24671,621761.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,169.10000059287995,1551896050929.0,1551896050760.0,5c59f7cb4eea0b00017c9317,83908,176.0
24672,621761.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,145.3999209906906,1551896051081.0,1551896050936.0,5c59f7cb4eea0b00017c9317,83909,150.0
24899,621761.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,150.89984850271142,1551896089504.0,1551896089354.0,5c59f7cb4eea0b00017c9317,84136,158.0
24900,621761.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,175.20004268444612,1551896089688.0,1551896089512.0,5c59f7cb4eea0b00017c9317,84137,182.0
24901,621761.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,161.70002462971024,1551896089856.0,1551896089694.0,5c59f7cb4eea0b00017c9317,84138,168.0
24902,621761.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,185.6000526009593,1551896090048.0,1551896089862.0,5c59f7cb4eea0b00017c9317,84139,192.0
24903,621761.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,161.7999988142401,1551896090216.0,1551896090054.0,5c59f7cb4eea0b00017c9317,84140,168.0
24904,621761.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,169.89979406935163,1551896090392.0,1551896090222.0,5c59f7cb4eea0b00017c9317,84141,176.0
15474,621762.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,127.03000000328757,1551894902667.0,1551894902540.0,5c635ac08a8eed000143da6c,15474,129.0
15475,621762.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,114.92999999973108,1551894902784.0,1551894902669.0,5c635ac08a8eed000143da6c,15475,117.0
15476,621762.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,121.95499999870664,1551894902908.0,1551894902786.0,5c635ac08a8eed000143da6c,15476,124.0
15477,621762.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,128.23500000013158,1551894903039.0,1551894902910.0,5c635ac08a8eed000143da6c,15477,130.0
15478,621762.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,103.13500000120257,1551894903144.0,1551894903040.0,5c635ac08a8eed000143da6c,15478,106.0
15825,621762.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,137.284999997064,1551894955008.0,1551894954870.0,5c635ac08a8eed000143da6c,15825,140.0
15826,621762.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,142.9199999984121,1551894955154.0,1551894955010.0,5c635ac08a8eed000143da6c,15826,145.0
15827,621762.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,144.5249999997031,1551894955300.0,1551894955155.0,5c635ac08a8eed000143da6c,15827,148.0
15828,621762.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,131.3399999999092,1551894955435.0,1551894955303.0,5c635ac08a8eed000143da6c,15828,134.0
15829,621762.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,117.26500000077068,1551894955555.0,1551894955437.0,5c635ac08a8eed000143da6c,15829,119.0
16188,621762.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,123.49000000176602,1551895007205.0,1551895007081.0,5c635ac08a8eed000143da6c,16188,126.0
16189,621762.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,127.87000000025728,1551895007335.0,1551895007207.0,5c635ac08a8eed000143da6c,16189,129.0
16190,621762.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,127.05500000083704,1551895007464.0,1551895007336.0,5c635ac08a8eed000143da6c,16190,130.0
16674,621762.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,114.89499999879627,1551895092591.0,1551895092475.0,5c635ac08a8eed000143da6c,16674,118.0
16675,621762.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,133.56500000008964,1551895092727.0,1551895092593.0,5c635ac08a8eed000143da6c,16675,136.0
16676,621762.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,127.79999999838765,1551895092857.0,1551895092729.0,5c635ac08a8eed000143da6c,16676,131.0
16677,621762.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,123.1499999994412,1551895092983.0,1551895092860.0,5c635ac08a8eed000143da6c,16677,125.0
16678,621762.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,109.45999999967172,1551895093095.0,1551895092985.0,5c635ac08a8eed000143da6c,16678,112.0
16679,621762.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,123.99999999979627,1551895093221.0,1551895093097.0,5c635ac08a8eed000143da6c,16679,126.0
17004,621762.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,129.0749999971595,1551895144837.0,1551895144707.0,5c635ac08a8eed000143da6c,17004,134.0
17005,621762.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,129.80000000243308,1551895144971.0,1551895144841.0,5c635ac08a8eed000143da6c,17005,134.0
17006,621762.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,140.8850000007078,1551895145116.0,1551895144975.0,5c635ac08a8eed000143da6c,17006,142.0
17007,621762.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,124.11000000062631,1551895145242.0,1551895145117.0,5c635ac08a8eed000143da6c,17007,128.0
17008,621762.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,125.33500000066124,1551895145371.0,1551895145245.0,5c635ac08a8eed000143da6c,17008,130.0
17257,621762.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,130.17000000039116,1551895184418.0,1551895184287.0,5c635ac08a8eed000143da6c,17257,135.0
17258,621762.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,113.93500000122006,1551895184536.0,1551895184422.0,5c635ac08a8eed000143da6c,17258,117.0
17259,621762.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,121.55500000156462,1551895184661.0,1551895184539.0,5c635ac08a8eed000143da6c,17259,124.0
17260,621762.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,87.52000000094995,1551895184751.0,1551895184663.0,5c635ac08a8eed000143da6c,17260,91.0
17261,621762.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,81.52999999944586,1551895184836.0,1551895184754.0,5c635ac08a8eed000143da6c,17261,85.0
17262,621762.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,136.92000000079858,1551895184976.0,1551895184839.0,5c635ac08a8eed000143da6c,17262,139.0
17489,621762.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,135.4350000001141,1551895261954.0,1551895261818.0,5c635ac08a8eed000143da6c,17489,140.0
17490,621762.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,152.81999999936667,1551895262111.0,1551895261958.0,5c635ac08a8eed000143da6c,17490,155.0
17491,621762.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,137.5000000007567,1551895262251.0,1551895262113.0,5c635ac08a8eed000143da6c,17491,141.0
17492,621762.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,141.97000000055414,1551895262396.0,1551895262254.0,5c635ac08a8eed000143da6c,17492,144.0
17493,621762.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,150.37500000104774,1551895262549.0,1551895262398.0,5c635ac08a8eed000143da6c,17493,154.0
17494,621762.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,142.28499999805354,1551895262694.0,1551895262552.0,5c635ac08a8eed000143da6c,17494,144.0
17826,621762.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,130.95500000054017,1551895314127.0,1551895313995.0,5c635ac08a8eed000143da6c,17826,135.0
17827,621762.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,151.44999999756692,1551895314282.0,1551895314130.0,5c635ac08a8eed000143da6c,17827,154.0
17828,621762.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,177.78999999788357,1551895314462.0,1551895314284.0,5c635ac08a8eed000143da6c,17828,180.0
17829,621762.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,163.56499999889638,1551895314628.0,1551895314464.0,5c635ac08a8eed000143da6c,17829,166.0
18118,621762.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,117.55499999708263,1551895366333.0,1551895366215.0,5c635ac08a8eed000143da6c,18118,121.0
18119,621762.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,127.04999999911524,1551895366464.0,1551895366336.0,5c635ac08a8eed000143da6c,18119,130.0
18120,621762.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,122.27999999956228,1551895366589.0,1551895366466.0,5c635ac08a8eed000143da6c,18120,125.0
18121,621762.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,96.45499999896856,1551895366688.0,1551895366591.0,5c635ac08a8eed000143da6c,18121,99.0
18122,621762.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,101.47500000311993,1551895366792.0,1551895366690.0,5c635ac08a8eed000143da6c,18122,105.0
18123,621762.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,135.4399999981979,1551895366931.0,1551895366795.0,5c635ac08a8eed000143da6c,18123,138.0
18532,621762.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,147.32999999972526,1551895434989.0,1551895434841.0,5c635ac08a8eed000143da6c,18532,151.0
18534,621762.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,121.55999999959023,1551895435527.0,1551895435405.0,5c635ac08a8eed000143da6c,18534,125.0
18535,621762.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,104.43500000110363,1551895435635.0,1551895435530.0,5c635ac08a8eed000143da6c,18535,108.0
18536,621762.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,118.18499999935742,1551895435757.0,1551895435638.0,5c635ac08a8eed000143da6c,18536,122.0
18537,621762.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,126.23499999963678,1551895435887.0,1551895435760.0,5c635ac08a8eed000143da6c,18537,130.0
18823,621762.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,130.82999999832828,1551895487463.0,1551895487332.0,5c635ac08a8eed000143da6c,18823,135.0
18824,621762.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,145.35999999858905,1551895487613.0,1551895487467.0,5c635ac08a8eed000143da6c,18824,150.0
18825,621762.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,136.60999999777414,1551895487754.0,1551895487617.0,5c635ac08a8eed000143da6c,18825,142.0
18826,621762.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,135.45000000158322,1551895487895.0,1551895487759.0,5c635ac08a8eed000143da6c,18826,140.0
18827,621762.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,106.03500000073109,1551895488005.0,1551895487899.0,5c635ac08a8eed000143da6c,18827,109.0
18828,621762.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,132.54999999841678,1551895488141.0,1551895488008.0,5c635ac08a8eed000143da6c,18828,136.0
19027,621762.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,154.55500000098257,1551895526224.0,1551895526069.0,5c635ac08a8eed000143da6c,19027,157.0
19028,621762.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,157.51500000269152,1551895526384.0,1551895526226.0,5c635ac08a8eed000143da6c,19028,161.0
19029,621762.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,152.13500000024212,1551895526539.0,1551895526387.0,5c635ac08a8eed000143da6c,19029,155.0
19030,621762.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,142.87999999942258,1551895526685.0,1551895526542.0,5c635ac08a8eed000143da6c,19030,146.0
19031,621762.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,138.24000000022352,1551895526826.0,1551895526688.0,5c635ac08a8eed000143da6c,19031,141.0
19351,621770.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,150.00000000000728,1551895116905.0,1551895116756.0,5c658b1c2ff6e000018bfa94,19351,151.0
19352,621770.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,142.0,1551895117049.0,1551895116907.0,5c658b1c2ff6e000018bfa94,19352,145.0
19666,621770.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,161.0,1551895168822.0,1551895168661.0,5c658b1c2ff6e000018bfa94,19666,164.0
19667,621770.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,151.0,1551895168976.0,1551895168825.0,5c658b1c2ff6e000018bfa94,19667,154.0
19668,621770.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,147.0,1551895169125.0,1551895168979.0,5c658b1c2ff6e000018bfa94,19668,149.0
